id_transacao,id_origem,id_destino,valor,data_transacao,canal,tipo_conta_origem,tipo_conta_destino,instituicao_origem,instituicao_destino,localizacao_origem,localizacao_destino,dispositivo_origem,ip_origem,fingerprint,fraude
T007811,C00748,C01311,158.65,2025-01-22 04:31:00,TED,Pessoa Jurídica,Pessoa Física,Banco A,Banco Digital X,Carvalho,Pires dos Dourados,web,213.235.184.31,cd446e1fc937,0
T007812,FRAUD036,FRAUD038,989.45,2025-01-28 15:04:00,TRANSFERÊNCIA INTERNA,Pessoa Física,Pessoa Física,Banco Digital X,Banco Digital X,Vieira das Flores,Vieira das Flores,mobile,192.168.1.8,90647e880532,1
T007813,C00996,C00898,424.17,2025-01-21 08:32:00,TED,Pessoa Jurídica,Pessoa Jurídica,Wallet Y,Banco A,Fernandes de Pereira,Porto dos Dourados,mobile,180.142.72.49,ec936d7e7f00,0
T007814,C01248,C00511,699.01,2025-01-16 03:38:00,TRANSFERÊNCIA INTERNA,Pessoa Jurídica,Pessoa Física,Banco C,Banco A,Melo de Goiás,Carvalho Paulista,caixa_eletronico,163.199.98.82,52acff1da34b,0
T007815,C00969,C00085,26.39,2025-03-11 13:05:00,BOLETO,Pessoa Física,Pessoa Jurídica,Banco A,Banco B,Fogaça,das Neves,mobile,200.236.79.176,84861ff6b31a,0
T007816,C01012,C00117,411.05,2025-01-18 10:41:00,TRANSFERÊNCIA INTERNA,Pessoa Física,Pessoa Jurídica,Banco B,Banco Digital X,Lopes,da Conceição de da Rocha,mobile,227.112.135.73,9f30fef101a4,0
T007817,C01008,C01293,83.9,2025-01-17 01:38:00,DOC,Pessoa Jurídica,Pessoa Jurídica,Banco C,Banco C,Barbosa da Mata,Aragão,caixa_eletronico,73.174.140.158,3d6772342599,0
T007818,C01192,C00692,595.34,2025-03-29 11:43:00,DOC,Pessoa Física,Pessoa Física,Banco A,Banco Digital X,Cavalcanti do Oeste,Costela de Ferreira,caixa_eletronico,141.114.69.97,3358c035fd15,0
T007819,C01200,C00996,257.18,2025-02-17 11:09:00,DOC,Pessoa Física,Pessoa Física,Banco Digital X,Wallet Y,Barros,Jesus,mobile,165.140.11.140,d8ba55d0319d,0
T007820,C00442,C00947,157.86,2025-03-27 23:10:00,TRANSFERÊNCIA INTERNA,Pessoa Física,Pessoa Física,Banco C,Wallet Y,Teixeira da Serra,Novaes Grande,mobile,49.84.100.172,45cfddfaafbb,0
T007821,C00157,C00893,548.44,2025-03-06 04:42:00,BOLETO,Pessoa Física,Pessoa Jurídica,Banco C,Wallet Y,Lopes do Galho,Lopes do Galho,web,246.98.197.27,41267021aaef,0
T007822,C01253,C00521,154.49,2025-03-08 14:19:00,PIX,Pessoa Jurídica,Pessoa Jurídica,Banco C,Banco B,Nunes de Ramos,Martins de Gonçalves,web,73.90.196.68,42c15f33d24b,0
T007823,C01466,C01244,389.13,2025-03-28 03:09:00,PIX,Pessoa Jurídica,Pessoa Jurídica,Banco C,Banco C,Moreira do Oeste,Duarte,mobile,60.25.252.255,11d38b4d9551,0
T007824,C00825,C00254,8.2,2025-01-24 05:34:00,PIX,Pessoa Jurídica,Pessoa Jurídica,Wallet Y,Banco Digital X,Moura da Mata,Mendes,mobile,230.222.30.246,bbedb4412215,0
T007825,C01177,C00094,852.03,2025-01-24 08:57:00,PIX,Pessoa Jurídica,Pessoa Jurídica,Wallet Y,Banco Digital X,Martins da Serra,Silva,mobile,61.39.100.199,438344177694,0
T007826,C01419,C01208,22.2,2025-02-10 00:17:00,DOC,Pessoa Física,Pessoa Jurídica,Banco Digital X,Wallet Y,Duarte,Sales de Minas,caixa_eletronico,36.65.160.202,39afb7b680a1,0
T007827,C00583,C00429,333.21,2025-02-09 13:33:00,DOC,Pessoa Jurídica,Pessoa Jurídica,Banco A,Banco A,Pereira,Araújo,caixa_eletronico,23.90.80.14,935c252db91e,0
T007828,C00228,C00833,116.22,2025-03-23 11:08:00,PIX,Pessoa Jurídica,Pessoa Jurídica,Wallet Y,Banco Digital X,Mendes,Nascimento da Prata,web,183.157.211.249,2aae2b5f119b,0
T007829,C00944,C00306,219.43,2025-02-16 13:54:00,TRANSFERÊNCIA INTERNA,Pessoa Jurídica,Pessoa Física,Banco B,Banco Digital X,Sales do Sul,Alves,caixa_eletronico,157.107.151.172,d99bd4d7014f,0
T007830,C00450,C00605,228.91,2025-02-24 22:39:00,TED,Pessoa Física,Pessoa Física,Banco A,Banco Digital X,Ramos dos Dourados,Sales,caixa_eletronico,135.110.242.236,0f9b44dc31a3,0
T007831,C00179,C00474,132.35,2025-01-01 02:38:00,PIX,Pessoa Física,Pessoa Física,Wallet Y,Banco C,Rodrigues,Alves de da Mota,caixa_eletronico,106.26.207.244,9840567ce2c2,0
T007832,C00219,C01228,163.1,2025-03-04 21:14:00,TED,Pessoa Jurídica,Pessoa Jurídica,Banco Digital X,Banco B,da Paz dos Dourados,Correia de Minas,caixa_eletronico,103.21.87.43,2b18fab5d84c,0
T007833,FRAUD015,FRAUD018,914.55,2025-01-12 08:51:00,PIX,Pessoa Física,Pessoa Física,Banco Digital X,Banco Digital X,Castro da Prata,Castro da Prata,mobile,192.168.1.4,74bca729008b,1
T007834,C00409,C00381,77.26,2025-03-30 10:44:00,PIX,Pessoa Jurídica,Pessoa Jurídica,Banco Digital X,Banco A,Freitas do Amparo,Lopes da Serra,caixa_eletronico,221.175.79.216,8847a4bb6ca0,0
T007835,C00379,C01095,443.15,2025-01-09 00:37:00,PIX,Pessoa Jurídica,Pessoa Jurídica,Banco Digital X,Banco Digital X,da Cruz de Porto,Costa,caixa_eletronico,123.211.226.117,b4db5fed3b15,0
T007836,C01041,C00108,108.26,2025-03-23 02:05:00,TED,Pessoa Física,Pessoa Física,Banco C,Wallet Y,Rodrigues das Flores,Ramos dos Dourados,web,154.8.31.50,f5960bf22928,0
T007837,C00418,C00020,172.54,2025-01-21 21:50:00,PIX,Pessoa Física,Pessoa Física,Banco C,Banco Digital X,Almeida,Oliveira do Amparo,web,122.34.62.219,a569351f4fd5,0
T007838,C00402,C00431,299.5,2025-02-10 13:46:00,TRANSFERÊNCIA INTERNA,Pessoa Jurídica,Pessoa Física,Banco B,Banco C,Pereira Paulista,da Costa Grande,caixa_eletronico,144.30.167.82,24af4827689b,0
T007839,C00217,C01216,416.95,2025-01-01 00:13:00,TRANSFERÊNCIA INTERNA,Pessoa Física,Pessoa Jurídica,Banco C,Banco C,da Costa das Flores,da Mota,caixa_eletronico,125.140.191.210,e10c20b491b1,0
T007840,C00716,C00907,493.37,2025-01-18 05:55:00,PIX,Pessoa Física,Pessoa Física,Wallet Y,Banco C,Ramos,da Mata do Galho,mobile,94.191.70.238,647cdf9226e9,0
T007841,C00287,C00139,14.94,2025-03-21 06:07:00,DOC,Pessoa Jurídica,Pessoa Jurídica,Banco B,Banco B,Cavalcanti,Gomes,web,129.116.235.185,ff37f0f08d34,0
T007842,C00510,C01008,442.78,2025-01-15 06:55:00,DOC,Pessoa Física,Pessoa Física,Banco A,Banco B,Peixoto Grande,Monteiro de Minas,mobile,45.156.2.201,7b04b37c23e8,0
T007843,FRAUD154,FRAUD150,625.73,2025-03-09 23:06:00,PIX,Pessoa Física,Pessoa Física,Banco Digital X,Banco Digital X,Nogueira,Nogueira,mobile,192.168.1.31,dca11270e11c,1
T007844,C00100,C01072,96.19,2025-03-28 05:54:00,DOC,Pessoa Física,Pessoa Física,Banco C,Banco B,Nascimento,Peixoto da Praia,caixa_eletronico,145.97.43.79,dfd7b4295e17,0
T007845,C00574,C00469,1113.07,2025-03-17 08:19:00,TRANSFERÊNCIA INTERNA,Pessoa Física,Pessoa Jurídica,Wallet Y,Banco C,Silva Alegre,Azevedo de da Rocha,mobile,178.149.77.29,e2016b60f8eb,0
T007846,C01459,C01248,194.23,2025-03-27 19:01:00,TED,Pessoa Física,Pessoa Física,Banco B,Banco B,da Mata,Costa de Araújo,caixa_eletronico,86.252.18.21,a457d356fb32,0
T007847,C01058,C00767,25.82,2025-02-16 19:31:00,TRANSFERÊNCIA INTERNA,Pessoa Jurídica,Pessoa Jurídica,Banco A,Banco C,da Mata,Cardoso do Norte,caixa_eletronico,59.164.42.49,4cfeac2a26fa,0
T007848,C00403,C00492,699.16,2025-01-16 08:10:00,PIX,Pessoa Física,Pessoa Física,Banco A,Wallet Y,Nogueira,da Cunha,mobile,150.196.83.69,8fb30f831701,0
T007849,C00795,C00105,124.04,2025-02-27 15:54:00,TED,Pessoa Física,Pessoa Jurídica,Banco C,Banco Digital X,Pereira da Mata,Duarte da Serra,mobile,234.86.131.18,faa23eefb2a0,0
T007850,C01020,C00200,553.68,2025-03-18 08:43:00,DOC,Pessoa Física,Pessoa Jurídica,Banco B,Banco B,da Cunha de Porto,Rodrigues,mobile,150.123.9.154,d16c6ad90baf,0
T007851,C00827,C00023,531.68,2025-02-23 18:14:00,DOC,Pessoa Física,Pessoa Jurídica,Banco B,Banco Digital X,Aragão,Nogueira,web,97.203.221.112,d345d04b39a2,0
T007852,C00028,C00480,6.76,2025-03-12 21:55:00,DOC,Pessoa Física,Pessoa Jurídica,Banco C,Wallet Y,Carvalho,Caldeira da Prata,web,94.121.204.152,af405e69aad7,0
T007853,C00887,C00925,465.15,2025-01-29 17:56:00,TED,Pessoa Jurídica,Pessoa Jurídica,Wallet Y,Wallet Y,Costela de Araújo,Ferreira do Sul,mobile,89.175.108.66,e5ce14f2ea9a,0
T007854,C00845,C01010,380.51,2025-01-08 17:05:00,TRANSFERÊNCIA INTERNA,Pessoa Física,Pessoa Física,Banco C,Banco Digital X,Carvalho de Costa,Alves,caixa_eletronico,206.77.84.60,9d3249228e67,0
T007855,C00096,C00268,520.0,2025-01-17 19:57:00,DOC,Pessoa Física,Pessoa Física,Banco B,Banco Digital X,Silveira,da Mota,mobile,113.197.159.116,39db6227b76e,0
T007856,C00514,C01027,172.07,2025-01-19 00:16:00,TED,Pessoa Jurídica,Pessoa Física,Banco B,Banco Digital X,Cunha da Mata,Silveira de Goiás,web,156.4.82.51,6deee78fd6d3,0
T007857,C00959,C00963,176.34,2025-03-05 12:05:00,PIX,Pessoa Física,Pessoa Física,Banco Digital X,Banco Digital X,Gonçalves da Praia,Duarte das Pedras,caixa_eletronico,211.59.233.172,7efea5a13306,0
T007858,FRAUD022,FRAUD020,620.62,2025-01-29 16:28:00,PIX,Pessoa Física,Pessoa Física,Banco Digital X,Banco Digital X,Almeida,Almeida,web,192.168.1.5,9676e85d6ccf,1
T007859,C01418,C00012,193.7,2025-02-10 22:07:00,BOLETO,Pessoa Jurídica,Pessoa Jurídica,Banco A,Wallet Y,Gonçalves,Gonçalves de Rocha,caixa_eletronico,108.66.138.98,7cd115814636,0
T007860,C00399,C00747,209.13,2025-02-11 19:30:00,PIX,Pessoa Jurídica,Pessoa Jurídica,Banco C,Banco C,Nogueira de Goiás,Lopes Grande,web,214.60.156.104,9c143cefc332,0
T007861,C01268,C01373,301.01,2025-02-25 23:38:00,BOLETO,Pessoa Jurídica,Pessoa Jurídica,Banco B,Wallet Y,Martins do Campo,Nascimento,web,220.251.168.178,72c6dcf44441,0
T007862,C00701,C00663,144.38,2025-03-23 14:32:00,TED,Pessoa Jurídica,Pessoa Física,Wallet Y,Banco A,Ribeiro de Farias,Rodrigues,web,39.153.186.146,415f728d26e4,0
T007863,C00306,C00544,34.21,2025-01-15 02:33:00,PIX,Pessoa Jurídica,Pessoa Jurídica,Banco A,Banco B,Silva,Nunes de Moreira,web,103.191.95.161,d02c365274b9,0
T007864,C00579,C00956,267.72,2025-03-05 19:11:00,DOC,Pessoa Física,Pessoa Física,Banco B,Banco C,Costa,Gomes,caixa_eletronico,46.220.238.137,b1ab1acf03fa,0
T007865,C01086,C01044,527.76,2025-01-18 15:35:00,DOC,Pessoa Jurídica,Pessoa Física,Banco B,Banco A,Monteiro,Rocha,mobile,75.101.88.78,d442fefa6ede,0
T007866,FRAUD065,FRAUD068,507.94,2025-01-04 18:57:00,BOLETO,Pessoa Física,Pessoa Física,Banco Digital X,Banco Digital X,Moura,Moura,web,192.168.1.14,8773da890dca,1
T007867,C00277,C01430,692.24,2025-03-22 07:47:00,BOLETO,Pessoa Física,Pessoa Jurídica,Banco B,Banco B,Souza,Nogueira de Porto,caixa_eletronico,216.239.121.148,9598d11ed573,0
T007868,C00106,C01066,430.67,2025-01-09 19:10:00,TRANSFERÊNCIA INTERNA,Pessoa Jurídica,Pessoa Jurídica,Banco C,Wallet Y,Almeida,Cardoso,caixa_eletronico,25.74.12.151,0f1c20947646,0
T007869,C01220,C00292,555.55,2025-01-30 09:48:00,DOC,Pessoa Jurídica,Pessoa Jurídica,Banco C,Banco Digital X,Gonçalves da Prata,Cardoso,mobile,38.122.6.232,7669961b1126,0
T007870,C00057,C00452,502.98,2025-02-02 00:00:00,TRANSFERÊNCIA INTERNA,Pessoa Física,Pessoa Física,Wallet Y,Banco A,Correia,Dias do Norte,caixa_eletronico,28.8.81.63,8fe3e7fff27c,0
T007871,C00057,C00766,484.23,2025-03-07 10:10:00,DOC,Pessoa Jurídica,Pessoa Jurídica,Banco Digital X,Wallet Y,Mendes da Serra,Gomes,caixa_eletronico,78.255.169.232,8fe3e7fff27c,0
T007872,C00372,C01425,121.07,2025-02-11 07:04:00,DOC,Pessoa Física,Pessoa Física,Banco C,Banco Digital X,Silveira,Costela da Serra,mobile,142.13.56.78,72b5a624dd2a,0
T007873,C01147,C01152,432.46,2025-02-15 23:36:00,BOLETO,Pessoa Física,Pessoa Física,Banco C,Banco C,da Rocha Alegre,Freitas,web,143.20.237.242,b66739bc0208,0
T007874,C01034,C00586,441.11,2025-02-16 19:15:00,PIX,Pessoa Jurídica,Pessoa Jurídica,Banco B,Banco C,da Mota Grande,Pinto do Sul,web,75.184.133.134,df718e7ead50,0
T007875,FRAUD097,FRAUD096,1320.61,2025-03-15 00:36:00,PIX,Pessoa Física,Pessoa Física,Banco Digital X,Banco Digital X,Nascimento de Goiás,Nascimento de Goiás,mobile,192.168.1.20,d2efc5601dd0,1
T007876,C00315,C01172,400.45,2025-03-14 22:48:00,TED,Pessoa Física,Pessoa Física,Banco A,Banco A,das Neves de Melo,Almeida da Prata,caixa_eletronico,216.174.36.79,d3e4e44020a3,0
T007877,C00281,C00901,102.8,2025-01-12 04:56:00,BOLETO,Pessoa Física,Pessoa Jurídica,Banco B,Banco Digital X,Freitas,da Cruz das Pedras,mobile,124.224.204.101,b0de085e2991,0
T007878,C00049,C01238,160.14,2025-03-07 11:11:00,TED,Pessoa Jurídica,Pessoa Física,Banco Digital X,Banco B,da Conceição,Cavalcanti,caixa_eletronico,191.20.159.178,c81154d46d52,0
T007879,C00916,C00074,635.46,2025-01-11 01:31:00,BOLETO,Pessoa Física,Pessoa Jurídica,Banco B,Banco Digital X,da Costa da Serra,Souza de Cardoso,web,242.162.52.40,4ee83b77c52b,0
T007880,C00409,C01383,47.16,2025-02-20 19:02:00,BOLETO,Pessoa Jurídica,Pessoa Jurídica,Banco Digital X,Banco C,Teixeira,Ferreira da Mata,caixa_eletronico,46.131.14.116,8847a4bb6ca0,0
T007881,C00973,C01152,537.26,2025-03-19 00:17:00,PIX,Pessoa Jurídica,Pessoa Física,Wallet Y,Banco B,Viana do Sul,Sales,caixa_eletronico,228.188.225.132,5da106ee1d12,0
T007882,C00800,C01297,612.3,2025-02-27 13:57:00,TED,Pessoa Jurídica,Pessoa Física,Banco A,Banco B,da Conceição,Moreira da Serra,caixa_eletronico,87.130.217.14,c805cd737ced,0
T007883,C00236,C00899,955.2,2025-02-11 22:59:00,DOC,Pessoa Jurídica,Pessoa Jurídica,Banco A,Wallet Y,Cardoso Paulista,Souza,mobile,85.192.135.59,ff8a97f5484e,0
T007884,FRAUD099,FRAUD095,1007.38,2025-03-05 10:55:00,BOLETO,Pessoa Física,Pessoa Física,Banco Digital X,Banco Digital X,da Paz,da Paz,mobile,192.168.1.20,d2efc5601dd0,1
T007885,C01170,C00689,23.84,2025-03-26 02:07:00,PIX,Pessoa Jurídica,Pessoa Física,Banco C,Banco Digital X,da Conceição do Galho,Porto de Monteiro,caixa_eletronico,48.123.159.139,a0c3d8a2df87,0
T007886,C00644,C01113,62.1,2025-02-02 13:00:00,TED,Pessoa Física,Pessoa Jurídica,Banco B,Banco A,Gonçalves,Teixeira do Sul,web,233.229.67.26,a77fd9a91d77,0
T007887,C00485,C00782,438.13,2025-02-22 01:23:00,DOC,Pessoa Jurídica,Pessoa Jurídica,Banco A,Banco Digital X,Moreira,Oliveira de Viana,web,12.25.254.146,58a7df71ef67,0
T007888,C00615,C00149,153.66,2025-01-15 14:25:00,BOLETO,Pessoa Física,Pessoa Física,Banco B,Banco B,Rodrigues,Barros,web,249.92.117.84,44b5e49a79b9,0
T007889,C00587,C00736,294.66,2025-03-24 21:41:00,DOC,Pessoa Jurídica,Pessoa Física,Banco Digital X,Banco A,Teixeira de Castro,Gonçalves,web,97.117.185.181,1f519880eac8,0
T007890,C01171,C00769,67.65,2025-01-03 03:17:00,BOLETO,Pessoa Física,Pessoa Física,Banco C,Banco A,Teixeira de Minas,da Cunha,caixa_eletronico,74.243.195.183,df8a487263c0,0
T007891,C00555,C01369,191.95,2025-02-19 05:33:00,TRANSFERÊNCIA INTERNA,Pessoa Física,Pessoa Física,Wallet Y,Banco C,Correia,Rezende de Cardoso,caixa_eletronico,79.226.216.109,d4e243b72915,0
T007892,C00402,C01009,39.81,2025-01-12 09:12:00,DOC,Pessoa Física,Pessoa Jurídica,Banco Digital X,Banco C,Gomes,Lopes da Serra,mobile,61.187.212.123,24af4827689b,0
T007893,C01382,C01241,32.68,2025-02-14 04:53:00,DOC,Pessoa Jurídica,Pessoa Jurídica,Wallet Y,Wallet Y,Souza da Mata,Dias dos Dourados,mobile,87.221.153.30,68174e1e8427,0
T007894,C01028,C00371,6.93,2025-02-12 03:49:00,DOC,Pessoa Jurídica,Pessoa Física,Banco C,Wallet Y,Ribeiro,Barros de Minas,mobile,188.251.89.231,8ac469fbd7f4,0
T007895,C01150,C00058,1054.19,2025-02-23 09:01:00,TED,Pessoa Jurídica,Pessoa Jurídica,Banco A,Banco C,Peixoto,Viana,mobile,229.5.162.251,4b6978f1bb7e,0
T007896,C00884,C01251,467.02,2025-03-25 13:29:00,DOC,Pessoa Jurídica,Pessoa Jurídica,Banco C,Banco A,da Cruz,Moraes,web,177.200.236.123,22b0fb9f41a4,0
T007897,C00260,C00409,246.43,2025-01-07 20:18:00,PIX,Pessoa Física,Pessoa Jurídica,Banco B,Banco C,Barbosa,da Paz do Galho,web,79.143.202.205,911780c06c04,0
T007898,C00247,C00412,805.03,2025-03-23 22:54:00,PIX,Pessoa Jurídica,Pessoa Jurídica,Banco Digital X,Banco Digital X,Nunes da Mata,Barros,web,47.245.0.224,cef63e72da73,0
T007899,C01197,C00341,494.78,2025-01-05 17:56:00,PIX,Pessoa Jurídica,Pessoa Física,Banco Digital X,Wallet Y,da Rosa de Lopes,Porto de da Cunha,caixa_eletronico,170.100.75.75,74282071b387,0
T007900,C01443,C00696,43.32,2025-01-16 01:18:00,TRANSFERÊNCIA INTERNA,Pessoa Física,Pessoa Jurídica,Banco B,Banco A,Nascimento,Caldeira,caixa_eletronico,246.5.148.78,3409f112c617,0
T007901,C00492,C00599,223.58,2025-02-06 04:52:00,TED,Pessoa Jurídica,Pessoa Jurídica,Banco A,Banco C,da Cruz do Norte,Moraes,mobile,99.154.197.124,14ae9e824d7a,0
T007902,C00156,C00184,94.45,2025-02-25 21:45:00,TED,Pessoa Jurídica,Pessoa Jurídica,Banco C,Banco B,Aragão da Praia,Sales,caixa_eletronico,204.174.25.220,f1ddcb1f81d0,0
T007903,C00327,C00999,56.99,2025-03-30 05:01:00,PIX,Pessoa Jurídica,Pessoa Física,Banco A,Banco C,Aragão,Ramos,caixa_eletronico,132.148.72.120,3fec905914c0,0
T007904,C00465,C01004,182.23,2025-03-24 13:20:00,TED,Pessoa Jurídica,Pessoa Jurídica,Banco C,Banco A,Sales dos Dourados,Aragão,mobile,153.14.32.215,db233c93d7c2,0
T007905,C00531,C00012,216.53,2025-02-01 13:42:00,PIX,Pessoa Física,Pessoa Jurídica,Banco B,Wallet Y,Cunha de Souza,Nogueira Grande,web,200.42.167.230,2b333d54564b,0
T007906,C01055,C01344,143.79,2025-01-18 21:46:00,BOLETO,Pessoa Física,Pessoa Física,Banco B,Banco A,Dias,Cardoso de Minas,web,216.106.242.66,851dff85edf4,0
T007907,C00218,C01292,797.8,2025-03-04 16:47:00,DOC,Pessoa Jurídica,Pessoa Física,Banco Digital X,Banco B,Nascimento,Moraes do Sul,mobile,19.98.12.122,f71d5c4bbe2f,0
T007908,C00218,C00575,301.56,2025-02-10 17:13:00,BOLETO,Pessoa Jurídica,Pessoa Jurídica,Wallet Y,Banco C,da Cunha da Serra,da Mota,web,222.132.89.252,f71d5c4bbe2f,0
T007909,C00425,C00876,52.47,2025-02-01 20:27:00,TED,Pessoa Física,Pessoa Jurídica,Banco C,Wallet Y,Moraes do Galho,Campos,web,105.215.60.188,4abcfab2eaee,0
T007910,C00850,C01472,540.22,2025-01-11 22:46:00,BOLETO,Pessoa Física,Pessoa Jurídica,Banco Digital X,Wallet Y,Freitas do Sul,das Neves do Oeste,caixa_eletronico,149.220.245.201,e709875d00fb,0
T007911,C00319,C01319,132.09,2025-03-12 23:17:00,TED,Pessoa Jurídica,Pessoa Física,Banco C,Banco A,Nogueira do Galho,Correia,caixa_eletronico,187.206.42.116,c530fcda7199,0
T007912,C00276,C00317,515.14,2025-03-14 04:15:00,PIX,Pessoa Jurídica,Pessoa Jurídica,Banco Digital X,Banco Digital X,Correia de Viana,Fogaça de Goiás,web,92.146.2.166,4947f49e1414,0
T007913,C00286,C01093,66.35,2025-01-14 13:53:00,BOLETO,Pessoa Jurídica,Pessoa Física,Banco B,Banco Digital X,Moraes da Prata,Azevedo da Prata,caixa_eletronico,71.236.133.164,cfd252aa7776,0
T007914,C00355,C00478,45.65,2025-03-16 16:33:00,DOC,Pessoa Física,Pessoa Jurídica,Banco C,Banco B,Silveira,Cardoso,mobile,163.79.224.247,b4ad92bed21a,0
T007915,C00215,C00511,75.88,2025-02-10 03:25:00,TED,Pessoa Física,Pessoa Física,Wallet Y,Banco C,Silva,Silva,caixa_eletronico,17.138.55.255,88d921e58cd3,0
T007916,C01158,C00772,214.55,2025-03-07 14:46:00,TED,Pessoa Jurídica,Pessoa Física,Banco B,Banco B,Peixoto,Pires,mobile,25.227.191.172,7f7526cfd8ec,0
T007917,C01049,C01406,186.38,2025-03-13 22:33:00,BOLETO,Pessoa Física,Pessoa Física,Wallet Y,Banco B,Monteiro,Rocha do Galho,caixa_eletronico,68.157.255.227,b99f6fac5a68,0
T007918,C00178,C00052,693.25,2025-02-08 14:05:00,DOC,Pessoa Jurídica,Pessoa Física,Wallet Y,Wallet Y,Rocha de Cavalcanti,Barros do Amparo,web,117.195.187.215,bf2b82b0422a,0
T007919,C01396,C00558,165.97,2025-01-05 08:18:00,TRANSFERÊNCIA INTERNA,Pessoa Física,Pessoa Jurídica,Banco A,Banco C,da Rosa Paulista,da Paz de Goiás,caixa_eletronico,36.149.1.183,cee399d037df,0
T007920,C01299,C01173,1072.94,2025-03-14 15:57:00,DOC,Pessoa Jurídica,Pessoa Jurídica,Banco C,Wallet Y,Campos de Minas,Farias dos Dourados,web,144.181.202.158,6059c7ef229b,0
T007921,FRAUD121,FRAUD123,696.02,2025-03-17 11:38:00,TED,Pessoa Física,Pessoa Física,Banco Digital X,Banco Digital X,Teixeira,Teixeira,mobile,192.168.1.25,b5cadc6e3b19,1
T007922,C01397,C00729,205.69,2025-03-24 09:55:00,PIX,Pessoa Jurídica,Pessoa Jurídica,Wallet Y,Banco B,Almeida da Mata,da Rosa,web,211.218.84.244,4736bd0dd4ae,0
T007923,C01482,C00546,43.47,2025-01-29 06:33:00,PIX,Pessoa Jurídica,Pessoa Jurídica,Banco B,Banco C,da Conceição do Oeste,da Mata,caixa_eletronico,28.255.41.238,1691b2d090f6,0
T007924,C00091,C00708,31.13,2025-01-11 11:08:00,BOLETO,Pessoa Física,Pessoa Jurídica,Banco B,Banco C,Sales,da Rocha,mobile,56.111.131.105,02712ca380b8,0
T007925,C01236,C00057,427.62,2025-03-07 00:02:00,PIX,Pessoa Jurídica,Pessoa Jurídica,Banco Digital X,Banco C,Jesus,Correia do Amparo,mobile,146.255.126.154,626bd41a3f83,0
T007926,C00066,C00708,267.58,2025-02-07 09:25:00,TRANSFERÊNCIA INTERNA,Pessoa Jurídica,Pessoa Física,Wallet Y,Banco C,Pires,Dias de da Paz,mobile,43.129.195.2,b549a2f51322,0
T007927,C00508,C01204,528.51,2025-01-09 00:24:00,BOLETO,Pessoa Jurídica,Pessoa Física,Banco B,Wallet Y,Ribeiro da Praia,Porto,caixa_eletronico,181.124.227.113,6106f9ba058b,0
T007928,C00357,C00068,74.7,2025-01-07 16:34:00,TED,Pessoa Física,Pessoa Física,Banco Digital X,Banco A,Peixoto do Oeste,Jesus de Nascimento,caixa_eletronico,235.71.76.96,1123fe82257b,0
T007929,FRAUD090,FRAUD093,1410.05,2025-01-18 08:27:00,PIX,Pessoa Física,Pessoa Física,Banco Digital X,Banco Digital X,Costela dos Dourados,Costela dos Dourados,mobile,192.168.1.19,c512b92789c9,1
T007930,C00753,C01132,415.03,2025-03-21 21:40:00,TRANSFERÊNCIA INTERNA,Pessoa Jurídica,Pessoa Física,Banco C,Wallet Y,Cavalcanti Verde,Moraes Alegre,caixa_eletronico,234.47.101.58,7392a4cc333d,0
T007931,C00343,C01303,824.59,2025-03-22 14:00:00,PIX,Pessoa Jurídica,Pessoa Jurídica,Banco A,Banco C,da Cunha,Farias,mobile,73.34.179.131,c4d50d7bca95,0
T007932,C00436,C00375,86.41,2025-01-26 18:13:00,PIX,Pessoa Jurídica,Pessoa Física,Banco Digital X,Banco B,da Conceição,da Cunha de da Mota,caixa_eletronico,71.140.253.173,b2d6af593779,0
T007933,C00729,C00676,42.35,2025-03-15 09:19:00,PIX,Pessoa Física,Pessoa Jurídica,Banco Digital X,Banco B,da Luz do Galho,Sales,mobile,164.62.143.127,ba63ecdace9c,0
T007934,FRAUD074,FRAUD070,645.93,2025-01-12 02:45:00,DOC,Pessoa Física,Pessoa Física,Banco Digital X,Banco Digital X,Nogueira,Nogueira,web,192.168.1.15,a8ce2bee2e0c,1
T007935,C00499,C00108,44.29,2025-02-15 10:11:00,PIX,Pessoa Física,Pessoa Jurídica,Wallet Y,Banco B,Fogaça de Sales,da Mota,mobile,75.87.200.111,8e0a6d53c9f9,0
T007936,C01198,C00411,436.52,2025-01-08 03:24:00,TRANSFERÊNCIA INTERNA,Pessoa Física,Pessoa Jurídica,Banco B,Banco A,Lima de Minas,Barbosa dos Dourados,mobile,96.132.2.55,bf7ea4530c3a,0
T007937,C00594,C00691,154.94,2025-01-30 05:46:00,PIX,Pessoa Física,Pessoa Jurídica,Banco C,Wallet Y,Cardoso,Peixoto Grande,mobile,139.18.106.253,54fae706f0cb,0
T007938,C01433,C01148,420.7,2025-01-01 17:21:00,TED,Pessoa Física,Pessoa Jurídica,Banco Digital X,Banco B,Martins Verde,da Cruz,caixa_eletronico,112.37.114.198,6fce95fd8956,0
T007939,C00882,C00130,279.13,2025-01-12 03:51:00,TED,Pessoa Física,Pessoa Jurídica,Banco Digital X,Banco A,Fernandes,da Costa,web,199.213.187.1,8f82b18630dc,0
T007940,C01477,C00936,298.41,2025-02-28 13:56:00,TRANSFERÊNCIA INTERNA,Pessoa Jurídica,Pessoa Jurídica,Banco Digital X,Banco B,Mendes,Peixoto,caixa_eletronico,254.241.139.199,1c03881fcdc0,0
